Data;Rt_positivi;Rt_sintomatici;Nuovi casi;Deceduti;Dimessi_Guariti;Ricoverati;Terapia_intensiva;Tamponi_giornalieri;Nuovi_casi_0_5 ;Nuovi_casi_6_12;Nuovi_casi_13_19;Nuovi_casi_20_29;Nuovi_casi_30_39;Nuovi_casi_40_49;Nuovi_casi_50_59;Nuovi_casi_60_69;Nuovi_casi_70_79;Nuovi_casi_80_89;Nuovi_casi_90;Ricoveri_0_5 ;Ricoveri_6_12;Ricoveri_13_19;Ricoveri_20_29;Ricoveri_30_39;Ricoveri_40_49;Ricoveri_50_59;Ricoveri_60_69;Ricoveri_70_79;Ricoveri_80_89;Ricoveri_90;Terapia_intensiva_5_11;Terapia_intensiva_6_12;Terapia_intensiva_13_19;Terapia_intensiva_20_29;Terapia_intensiva_30_39;Terapia_intensiva_40_49;Terapia_intensiva_50_59;Terapia_intensiva_60_69;Terapia_intensiva_70_79;Terapia_intensiva_80_89;Terapia_intensiva_90;Deceduti_5_11;Deceduti_6_12;Deceduti_13_19;Deceduti_20_29;Deceduti_30_39;Deceduti_40_49;Deceduti_50_59;Deceduti_60_69;Deceduti_70_79;Deceduti_80_89;Deceduti_90
17/07/21;1,33733922;1,331138912;51;0;53;48;4;1711;2,142857143;2;9,857142857;9,857142857;5;7;5;3,285714286;3;1,142857143;0,428571429;0,285714286;0;0;0;0,142857143;0,571428571;0,285714286;1;0,428571429;0,428571429;0;0;0;0;0;0;0,142857143;0,285714286;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0
18/07/21;1,363411021;1,358999621;39;1;35;50;4;1733;2,285714286;2,857142857;11,57142857;11,14285714;5,428571429;7,285714286;6,142857143;3,571428571;3,142857143;1,142857143;0,142857143;0,142857143;0;0;0;0,142857143;0,571428571;0,285714286;0,857142857;0,571428571;0,428571429;0;0;0;0;0;0;0,142857143;0,285714286;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0
19/07/21;1,396359641;1,394000019;59;0;14;50;5;1092;2,142857143;3,285714286;14,42857143;13,42857143;7,285714286;8,428571429;8,142857143;4,142857143;2,714285714;1,285714286;0,142857143;0,142857143;0;0;0,142857143;0,285714286;0,428571429;0,142857143;0,857142857;0,571428571;0,285714286;0;0;0;0;0;0;0,142857143;0,142857143;0,142857143;0,142857143;0;0;0;0;0;0;0;0;0;0;0,285714286;0;0
20/07/21;1,429099756;1,426801866;33;1;20;47;4;2273;3,142857143;4,714285714;15,42857143;15,85714286;10;8,571428571;9,428571429;4,285714286;3;1,428571429;0;0,142857143;0;0;0,142857143;0,428571429;0,285714286;0,571428571;0,428571429;0,714285714;0,571428571;0;0;0;0;0;0;0;0,142857143;0,142857143;0,142857143;0;0;0;0;0;0;0;0;0;0;0,428571429;0;0
21/07/21;1,468647918;1,46889302;71;0;42;46;5;2074;3,428571429;4,857142857;17,57142857;17,57142857;11,85714286;10,57142857;10,85714286;4,571428571;3,428571429;1,571428571;0,285714286;0,142857143;0;0;0,142857143;0,428571429;0,285714286;0,571428571;0,285714286;0,714285714;0,428571429;0,142857143;0;0;0;0;0;0;0,142857143;0,142857143;0,142857143;0;0;0;0;0;0;0;0;0;0;0,285714286;0;0
22/07/21;1,489630678;1,492818376;58;1;95;45;5;1998;3,285714286;5,142857143;17,57142857;18,28571429;12,57142857;11,14285714;11,57142857;4,571428571;3,285714286;1,571428571;0,285714286;0;0;0;0,142857143;0,285714286;0,285714286;0,428571429;0,428571429;0,857142857;0,571428571;0,142857143;0;0;0;0;0;0;0;0,142857143;0,142857143;0;0;0;0;0;0;0;0;0;0;0,285714286;0;0
23/07/21;1,501586201;1,510592621;107;5;65;48;5;2072;3,857142857;6,285714286;18,71428571;20,71428571;15,28571429;13,28571429;11,71428571;5,142857143;3,714285714;2;0,285714286;0;0;0;0,142857143;0,285714286;0,714285714;0,571428571;0,571428571;1;0,571428571;0,142857143;0;0;0;0;0;0;0;0,142857143;0,142857143;0;0;0;0;0;0;0;0;0;0;0,285714286;0;0
24/07/21;1,497239772;1,510003691;136;0;44;52;4;2251;4,714285714;8;20,57142857;25,14285714;18,28571429;15,42857143;14,57142857;5,142857143;3,571428571;2,142857143;0,285714286;0;0;0;0,285714286;0,285714286;0,714285714;0,857142857;0,571428571;0,714285714;0,571428571;0,142857143;0;0;0;0;0;0;0;0,142857143;0,142857143;0;0;0;0;0;0;0;0;0;0;0,285714286;0;0
25/07/21;1,480990866;1,496504126;93;0;6;50;4;1705;5,857142857;8,714285714;20,28571429;25,42857143;19,57142857;16,57142857;14,71428571;5,285714286;3,142857143;2,285714286;0,571428571;0;0;0;0,285714286;0,285714286;1;1;0,714285714;0,571428571;0,571428571;0,142857143;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0,285714286;0;0
26/07/21;1,466220457;1,483620408;88;9;22;51;5;969;6,142857143;9,857142857;18,28571429;24,28571429;18,57142857;16,57142857;14,14285714;5,428571429;3,142857143;2,285714286;0,714285714;0;0;0;0,142857143;0,142857143;1;1;0,857142857;0,857142857;0,571428571;0,285714286;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0,142857143;0;0
27/07/21;1,442941117;1,460593591;110;1;12;54;5;2621;5,428571429;8,857142857;19,71428571;24,42857143;19,14285714;18,85714286;16,71428571;6,142857143;2,857142857;1,428571429;1;0;0;0;0,285714286;0;1;1;0,857142857;0,714285714;0,428571429;0,285714286;0;0;0;0;0;0,285714286;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0
28/07/21;1,421456341;1,438678199;145;0;78;59;4;2579;5,142857143;9,285714286;18,71428571;23,42857143;18,85714286;18,28571429;16,57142857;6,714285714;2,428571429;1,142857143;0,857142857;0,142857143;0;0;0,285714286;0,428571429;1,428571429;1,285714286;1,285714286;0,714285714;0,285714286;0,142857143;0;0;0;0;0;0,285714286;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0,142857143
29/07/21;1,387553839;1,403688071;183;1;15;57;4;2652;5,142857143;9,571428571;20,14285714;24,71428571;18,71428571;18,85714286;16,71428571;7,285714286;2,714285714;1,428571429;1;0,142857143;0;0;0,285714286;0,428571429;1,428571429;1,571428571;1,142857143;0,571428571;0,285714286;0,285714286;0;0;0;0;0;0,285714286;0,142857143;0;0;0;0;0;0;0;0;0;0;0,142857143;0,142857143;0;0;0,142857143
30/07/21;1,351541326;1,365234558;108;0;60;62;6;2318;5,714285714;10;20,42857143;25,14285714;17,85714286;19,85714286;17,71428571;8;2,571428571;1,428571429;1;0,142857143;0;0;0,285714286;0,571428571;1,142857143;1,571428571;0,857142857;0,428571429;0,285714286;0,285714286;0;0;0;0;0;0,285714286;0,142857143;0;0;0;0;0;0;0;0;0;0;0,142857143;0,142857143;0;0;0,142857143
31/07/21;1,304031236;1,314461214;122;0;79;64;6;1894;5,714285714;9,428571429;17;23,14285714;16,42857143;17,57142857;15,57142857;8,571428571;3;1,428571429;1,428571429;0,142857143;0;0;0,142857143;0,571428571;1,285714286;1,428571429;0,857142857;0,428571429;0,428571429;0,428571429;0;0;0;0;0;0,285714286;0,142857143;0,142857143;0;0;0;0;0;0;0;0;0;0,142857143;0,142857143;0;0,142857143;0,142857143
01/08/21;1,26872957;1,275913097;126;0;38;66;6;1980;5,714285714;10,57142857;21;25,14285714;18,42857143;19,28571429;19;9,714285714;3,857142857;2;1,428571429;0,142857143;0;0,142857143;0,142857143;0,714285714;1,142857143;1,571428571;0,857142857;0,571428571;0,428571429;0,428571429;0;0;0;0;0;0,285714286;0,142857143;0,142857143;0;0;0;0;0;0;0;0;0;0,142857143;0,142857143;0;0,285714286;0,285714286
02/08/21;1,24817538;1,249576844;67;1;10;71;5;1401;7,142857143;10,85714286;24,57142857;30,14285714;21,85714286;21,71428571;21,57142857;10,85714286;4,571428571;2,142857143;1,285714286;0,142857143;0;0,142857143;0,142857143;0,857142857;1,285714286;1,857142857;1;0,285714286;0,428571429;0,285714286;0;0;0;0;0;0,142857143;0,142857143;0,142857143;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0,285714286;0,285714286
03/08/21;1,229038702;1,225052975;123;1;175;71;5;3451;8,571428571;12,14285714;22,42857143;30,71428571;21,28571429;20,71428571;22;12;5,142857143;3;1,142857143;0,285714286;0;0,142857143;0;1;1,285714286;1,857142857;1;0,571428571;0,428571429;0,285714286;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0,285714286;0,285714286
04/08/21;1,217728879;1,2084251;151;3;241;74;5;2564;8,714285714;12,57142857;22,42857143;32,28571429;21,85714286;21,57142857;22,14285714;12;5,857142857;3,428571429;1,285714286;0,142857143;0;0,285714286;0;0,714285714;0,857142857;1,857142857;0,714285714;0,428571429;0,714285714;0,571428571;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0,142857143;0;0,142857143;0,285714286;0,142857143
05/08/21;1,210115125;1,195954771;164;5;377;75;5;2735;9,571428571;13,28571429;22,14285714;34,14285714;24,85714286;23,28571429;23,57142857;12,57142857;5,857142857;3,571428571;1,142857143;0,142857143;0;0,285714286;0;1;0,857142857;1,571428571;1;0,428571429;0,571428571;0,428571429;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0,285714286;0,285714286
06/08/21;1,206263154;1,188420181;235;0;93;76;5;3126;9,428571429;13,71428571;23;36,71428571;27,71428571;23,14285714;25,28571429;13,42857143;6,571428571;4,142857143;1,285714286;0,142857143;0;0,285714286;0,142857143;0,857142857;0,857142857;1,571428571;1;0,714285714;0,857142857;0,428571429;0;0;0;0;0;0;0,142857143;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0,285714286;0,285714286
07/08/21;1,211698144;1,191334719;238;1;130;74;4;3373;9,857142857;15,14285714;24,71428571;40,85714286;29,85714286;24,28571429;27;14,42857143;7,285714286;5,428571429;0,857142857;0,285714286;0;0,285714286;0,142857143;1;1;1,571428571;1,571428571;1,428571429;1;0,285714286;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0,142857143;0,285714286
08/08/21;1,215739531;1,193868415;104;0;62;84;4;2154;9,714285714;13,85714286;21;41,85714286;29,57142857;25,71428571;25,14285714;15,28571429;8,857142857;5,428571429;1;0,285714286;0;0,142857143;0,142857143;0,857142857;1,285714286;1,428571429;1,714285714;1,714285714;1,428571429;0,285714286;0;0;0;0;0;0;0,142857143;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0,142857143;0;0,142857143
09/08/21;1,22203688;1,199761782;92;2;37;87;4;1649;10,42857143;16,42857143;20,57142857;39,57142857;30,14285714;27,57142857;24,28571429;16,71428571;9,428571429;6;1,285714286;0,285714286;0;0,142857143;0,142857143;0,714285714;1,428571429;1,285714286;1,857142857;2,142857143;1,714285714;0,428571429;0;0;0;0;0;0;0,142857143;0;0,142857143;0,142857143;0;0;0;0;0;0;0,142857143;0;0;0,142857143;0;0,142857143
10/08/21;1,237492088;1,215421356;212;1;97;89;4;4449;9;16,85714286;22;41,28571429;30,28571429;29,57142857;23,57142857;16,42857143;9,428571429;7;1,142857143;0,142857143;0;0,142857143;0,142857143;0,714285714;1,428571429;1;1,857142857;2;1,571428571;0,428571429;0;0;0;0;0;0;0,142857143;0,142857143;0,142857143;0,142857143;0;0;0;0;0;0;0,142857143;0;0;0,142857143;0,142857143;0,142857143
11/08/21;1,246952986;1,225915324;212;1;76;100;4;3129;9;16,85714286;22,14285714;39,85714286;31,28571429;29,28571429;23,85714286;16,42857143;9,714285714;7,714285714;1,571428571;0,142857143;0;0;0,285714286;0,714285714;1,571428571;0,714285714;2;2,142857143;1,857142857;0,285714286;0;0;0;0;0;0;0,142857143;0,142857143;0,142857143;0,142857143;0;0;0;0;0;0;0,142857143;0,142857143;0,142857143;0;0,285714286;0,142857143
12/08/21;1,254646174;1,23558503;299;1;71;96;7;2881;8,571428571;16,28571429;22,42857143;37,57142857;29;28;22,57142857;16,57142857;9,857142857;7,428571429;1,571428571;0,142857143;0;0;0,285714286;0,428571429;1,714285714;0,714285714;1,857142857;2,571428571;2;0,285714286;0;0;0;0;0;0;0,142857143;0,142857143;0,142857143;0,285714286;0;0;0;0;0;0;0,285714286;0,142857143;0,142857143;0;0,285714286;0,142857143
13/08/21;1,260572727;1,245362398;239;0;104;102;7;3190;9;15,85714286;23,42857143;38,42857143;28,57142857;28,71428571;23,42857143;17;9,857142857;7,428571429;1,428571429;0,285714286;0;0;0,285714286;0,571428571;1,714285714;0,571428571;2,571428571;2,571428571;2,285714286;0,285714286;0;0;0;0;0;0;0;0,285714286;0,285714286;0,285714286;0;0;0;0;0;0;0,285714286;0,142857143;0,285714286;0;0,285714286;0,142857143
14/08/21;1,264203999;1,254038755;237;2;262;104;7;2837;9,714285714;14,85714286;26,14285714;37,71428571;30;31,57142857;24,71428571;19,14285714;9,714285714;7,285714286;2,142857143;0,142857143;0;0;0,428571429;0,571428571;1,428571429;1;2,285714286;2;2;0,428571429;0;0;0;0;0;0;0;0,285714286;0,285714286;0,571428571;0;0;0;0;0;0;0,285714286;0,142857143;0,285714286;0,142857143;0,428571429;0,285714286
15/08/21;1,263403123;1,258739649;250;2;231;103;7;2443;10,28571429;16;25,85714286;36,85714286;30,42857143;30,85714286;24,71428571;20,85714286;8,714285714;8,285714286;2;0,142857143;0;0;0,428571429;0,857142857;1,142857143;1;2,571428571;1,714285714;1,857142857;0,571428571;0;0;0;0;0;0;0;0,428571429;0,285714286;0,428571429;0;0;0;0;0;0;0,285714286;0,142857143;0,285714286;0,142857143;0,428571429;0,285714286
16/08/21;1,260903003;1,261146822;95;1;155;109;7;1162;9,285714286;17,28571429;27,28571429;37,42857143;32,85714286;32,42857143;26;20,57142857;9,142857143;7,857142857;1,857142857;0,142857143;0;0;0,428571429;1;1,142857143;1,285714286;2,428571429;1,714285714;1,714285714;0,428571429;0;0;0;0;0;0;0;0,428571429;0,285714286;0,428571429;0;0;0;0;0;0;0,142857143;0,142857143;0,285714286;0,285714286;0,714285714;0,285714286
17/08/21;1,255809596;1,261285614;201;3;209;110;11;3254;9,714285714;18,42857143;30;36,42857143;34,28571429;33,14285714;26,71428571;22;9,857142857;8,285714286;3,142857143;0,142857143;0,142857143;0;0,428571429;1,142857143;1;1,285714286;3;2;2;0,428571429;0;0;0;0;0;0;0,142857143;0,285714286;0,285714286;0,428571429;0;0;0;0;0;0;0,142857143;0,142857143;0,285714286;0,285714286;0,571428571;0,285714286
18/08/21;1,24904867;1,258322211;279;3;193;119;10;4571;11;20,57142857;32,42857143;40,28571429;35,57142857;35,14285714;29,71428571;22,71428571;9,571428571;7,714285714;2,428571429;0,142857143;0,142857143;0;0,285714286;1,142857143;0,714285714;1,571428571;2,714285714;2,142857143;1,714285714;0,285714286;0;0;0;0,142857143;0;0;0,142857143;0,285714286;0,285714286;0,428571429;0;0;0;0;0;0;0,142857143;0;0,285714286;0,285714286;0,428571429;0,285714286
19/08/21;1,243498202;1,255809593;231;9;141;125;11;3047;11,57142857;21,57142857;33,14285714;41,57142857;37;36,85714286;29,57142857;22,14285714;9,857142857;8,714285714;2,428571429;0,142857143;0,285714286;0,142857143;0,285714286;1,142857143;0,714285714;1,714285714;2,714285714;1,857142857;1,714285714;0,285714286;0;0;0;0,142857143;0;0;0,142857143;0,428571429;0,285714286;0,285714286;0;0;0;0;0;0;0;0;0,428571429;0,285714286;0,428571429;0,285714286
20/08/21;1,243232352;1,256647404;282;3;202;124;9;2236;12,28571429;24,71428571;35;41;39,42857143;38,42857143;30,28571429;22,57142857;10,57142857;8,428571429;2,571428571;0;0,285714286;0,142857143;0,285714286;1,142857143;0,857142857;2;2,428571429;1,714285714;1,428571429;0,428571429;0;0;0;0,142857143;0;0;0,285714286;0,285714286;0,142857143;0,285714286;0;0;0;0;0;0;0;0;0,285714286;0,571428571;0,428571429;0,285714286
21/08/21;1,236955088;1,25076244;290;2;90;122;12;4990;11,28571429;26,71428571;33,14285714;42,42857143;41,57142857;38,57142857;29,85714286;23,28571429;11,42857143;8,285714286;2;0;0,285714286;0,142857143;0,142857143;1,142857143;0,857142857;1,428571429;2,428571429;1,714285714;1,714285714;0,428571429;0;0;0;0,142857143;0;0;0,285714286;0,571428571;0,285714286;0;0;0;0;0;0;0;0;0;0,428571429;0,428571429;0,428571429;0,285714286
22/08/21;1,225790119;1,239290924;213;0;160;118;12;1859;11,85714286;26,42857143;35;43;45,28571429;38,42857143;31,71428571;22,42857143;12,14285714;8,285714286;2,142857143;0;0,285714286;0,142857143;0,285714286;1;1;1,428571429;3;2,142857143;1,714285714;0,285714286;0;0;0;0,142857143;0;0;0,285714286;0,571428571;0,285714286;0;0;0;0;0;0;0;0;0;0,428571429;0,571428571;0,428571429;0,428571429
23/08/21;1,219919155;1,23280806;257;3;89;123;8;2273;12,14285714;23,85714286;35;43,42857143;45;35,85714286;31;22,14285714;12,85714286;8,285714286;2,428571429;0;0,285714286;0,142857143;0,285714286;1,428571429;0,857142857;1,428571429;3,285714286;1,857142857;1,571428571;0,285714286;0;0;0;0,142857143;0;0;0,428571429;0,714285714;0,142857143;0;0;0;0;0;0;0;0;0;0,428571429;0,571428571;0,285714286;0,571428571
24/08/21;1,218064964;1,229751245;234;2;161;125;10;2588;13,14285714;24,42857143;36,71428571;45,28571429;47,71428571;39,85714286;32,85714286;23,42857143;14,28571429;7,142857143;1,285714286;0;0,142857143;0,142857143;0,285714286;1,285714286;1;1,285714286;3,142857143;2,428571429;1,714285714;0,285714286;0;0;0;0,142857143;0;0;0,285714286;0,857142857;0,142857143;0;0;0;0;0;0;0;0;0;0,428571429;0,571428571;0,285714286;0,571428571
25/08/21;1,211426279;1,221112861;349;0;148;127;12;3805;12,57142857;23,85714286;35,57142857;43;48,28571429;39,42857143;31,42857143;24,28571429;14,71428571;7,714285714;1,571428571;0;0,142857143;0,142857143;0,285714286;1,428571429;1;1,714285714;3,428571429;2,428571429;2;0,285714286;0;0;0;0;0;0;0,428571429;0,857142857;0,142857143;0;0;0;0;0;0;0;0;0;0,428571429;0,571428571;0,571428571;0,714285714
26/08/21;1,211829727;1,211781038;281;4;189;133;13;3252;12,28571429;23,14285714;34,14285714;41;47,28571429;37;33;24,57142857;14,28571429;7,142857143;1,714285714;0;0;0;0,285714286;1,714285714;1,142857143;2,285714286;3,714285714;2,714285714;2;0,428571429;0;0;0;0;0;0;0,428571429;0,714285714;0,142857143;0;0;0;0;0;0;0;0;0,142857143;0,285714286;0,571428571;0,857142857;0,571428571
27/08/21;1,210177462;1,201876041;313;0;215;143;14;3582;11,85714286;20,42857143;32,71428571;39,42857143;47;36,14285714;32,28571429;25;14,42857143;7,714285714;2,142857143;0;0;0;0,285714286;1,714285714;1;2,142857143;3,285714286;3,142857143;1,857142857;0,285714286;0;0;0;0;0;0;0,285714286;0,857142857;0,142857143;0;0;0;0;0;0;0;0;0,142857143;0,285714286;0,285714286;0,857142857;0,714285714
28/08/21;1,20311211;1,187929525;358;4;111;150;15;3529;13;21,28571429;33,28571429;37,85714286;46,85714286;38;33,42857143;22,57142857;15,57142857;7,285714286;2,142857143;0;0;0;0,285714286;1,714285714;1;2,285714286;3,285714286;3,428571429;1,857142857;0,142857143;0;0;0;0;0;0;0,428571429;0,571428571;0;0;0;0;0;0;0;0;0;0,142857143;0,428571429;0,428571429;0,714285714;0,571428571
29/08/21;1,183406442;1,162382734;240;0;46;153;16;2823;11,57142857;21,42857143;31,57142857;35,28571429;45,14285714;38,71428571;34,85714286;22,14285714;16;9;3,142857143;0;0;0;0,285714286;2;1;3;2,142857143;3,142857143;1,857142857;0,142857143;0;0;0;0;0;0;0,571428571;0,428571429;0,142857143;0;0;0;0;0;0;0;0;0,142857143;0,428571429;0,428571429;1;0,428571429
30/08/21;1,158822567;1,134273402;190;3;292;158;16;2474;12;20,71428571;29,57142857;35,57142857;45,57142857;37,85714286;37;22;15,42857143;9,714285714;2,857142857;0;0;0;0,285714286;1,571428571;1,142857143;3,142857143;1,857142857;3,428571429;2,142857143;0,142857143;0;0;0;0;0;0;0,428571429;0,285714286;0,285714286;0;0;0;0;0;0;0;0;0,142857143;0,714285714;0,428571429;1;0,285714286
31/08/21;1,12608933;1,098640094;195;3;226;161;15;4024;11,28571429;18,71428571;24,85714286;32,71428571;42,14285714;33;36,14285714;21,71428571;13,28571429;9,571428571;2,857142857;0,142857143;0;0;0,285714286;1,428571429;1;3,428571429;1,571428571;2,571428571;2,428571429;0,142857143;0;0;0;0;0;0;0,571428571;0,285714286;0,428571429;0;0;0;0;0;0;0;0;0,142857143;1;0,428571429;1,142857143;0,571428571
01/09/21;1,092386096;1,063820588;339;1;270;162;16;3731;11,71428571;17,57142857;23,42857143;31,85714286;39,85714286;32,57142857;34,28571429;21,14285714;12,85714286;9,571428571;2,714285714;0,142857143;0;0;0,428571429;1,428571429;1,428571429;3,428571429;1,428571429;2,714285714;2;0,428571429;0;0;0;0;0;0;0,428571429;0,285714286;0,428571429;0;0;0;0;0;0;0;0;0,142857143;0,857142857;0,857142857;1;0,428571429
02/09/21;1,052840127;1,024666431;324;4;177;171;15;3756;11,71428571;17,42857143;24,42857143;32,14285714;40,14285714;35,71428571;33,71428571;21,42857143;14,57142857;9,142857143;2,857142857;0,142857143;0;0;0,428571429;1,285714286;1,428571429;2,857142857;1,571428571;2,714285714;2,142857143;0,285714286;0;0;0;0;0;0;0,428571429;0,428571429;0,428571429;0;0;0;0;0;0;0;0;0;1;1,142857143;0,714285714;0,428571429
03/09/21;1,014929751;0,987778533;298;7;243;171;14;3846;11,28571429;17,57142857;23,42857143;31,57142857;40,85714286;35;33,14285714;20;13,57142857;8,857142857;2,714285714;0,142857143;0;0;0,285714286;1,285714286;1,285714286;2,714285714;1,714285714;2,428571429;2,428571429;0,571428571;0;0;0;0;0;0;0,428571429;0,285714286;0,571428571;0;0;0;0;0;0;0;0;0,142857143;1;1,142857143;0,857142857;0,285714286
04/09/21;0,975218869;0,950585156;294;3;226;175;15;3745;11,57142857;15,14285714;21,57142857;28,14285714;37,57142857;30,71428571;32,42857143;22,28571429;11,57142857;9,285714286;2,714285714;0,142857143;0;0;0,285714286;1,142857143;1,571428571;2,857142857;1,714285714;2,714285714;2,714285714;0,571428571;0;0;0;0;0;0,142857143;0,285714286;0,428571429;0,571428571;0;0;0;0;0;0;0;0;0,142857143;0,714285714;1;0,857142857;0,428571429
05/09/21;0,936421114;0,915254845;264;3;155;176;13;3472;13,14285714;15,42857143;24;30,85714286;37,57142857;32,42857143;32;23,57142857;11;6,714285714;1,428571429;0,142857143;0;0;0,142857143;0,714285714;1,285714286;2,142857143;2,142857143;2,571428571;2,571428571;0,714285714;0;0;0;0;0;0,142857143;0,142857143;0,571428571;0,571428571;0,142857143;0;0;0;0;0;0;0;0,142857143;1;0,857142857;0,714285714;0,428571429
06/09/21;0,900291892;0,883352649;117;4;179;178;13;1826;13,28571429;15,57142857;23,85714286;31,28571429;35,42857143;34,28571429;30,57142857;23,42857143;10,85714286;6,857142857;1,285714286;0,142857143;0;0;0,142857143;0,571428571;1,142857143;1,571428571;2,428571429;2,142857143;2,571428571;0,714285714;0;0;0;0;0;0,142857143;0,142857143;0,571428571;0,571428571;0,142857143;0;0;0;0;0;0;0;0,285714286;0,714285714;1,142857143;0,571428571;0,428571429
07/09/21;0,865977324;0,854135699;245;1;337;181;13;4903;13,85714286;16;23,14285714;30,85714286;34,14285714;34,57142857;28,14285714;21;11,57142857;7,142857143;2,142857143;0;0;0;0,285714286;0,571428571;1,428571429;1,714285714;2,571428571;2,142857143;2;0,714285714;0;0;0;0;0;0,142857143;0;0,571428571;0,428571429;0,142857143;0;0;0;0;0;0;0;0,285714286;0,571428571;1,142857143;0,428571429;0,142857143
08/09/21;0,839174169;0,832717189;215;1;277;179;16;3834;13;16,28571429;23,28571429;30,28571429;34,28571429;33,57142857;28,14285714;21,42857143;12;6,571428571;2,285714286;0;0;0;0,142857143;0,285714286;1,142857143;1,428571429;2,857142857;1,857142857;1,857142857;0,428571429;0;0;0;0;0;0,285714286;0,142857143;0,714285714;0,428571429;0,142857143;0;0;0;0;0;0;0;0,428571429;0,571428571;0,714285714;0,428571429;0,285714286
09/09/21;0,818564152;0,819976193;296;5;219;171;13;4146;12,57142857;16,42857143;22,57142857;29,28571429;34,14285714;31,42857143;27,71428571;21,28571429;10,57142857;6,714285714;2;0;0;0;0,142857143;0,142857143;0,857142857;1,714285714;3;1,428571429;1,714285714;0,428571429;0;0;0;0;0;0,285714286;0,142857143;0,714285714;0,571428571;0,142857143;0;0;0;0;0;0;0;0,428571429;0,428571429;0,714285714;0,428571429;0,428571429
10/09/21;0,802573415;0,810778913;304;4;302;167;14;4677;12,14285714;17,57142857;22,42857143;28,85714286;31,42857143;30,28571429;26,85714286;22,71428571;12;6,714285714;2,428571429;0;0;0;0,142857143;0,285714286;1;2,285714286;3,285714286;1,714285714;1,285714286;0,142857143;0;0;0;0;0;0,285714286;0,285714286;0,714285714;0,428571429;0,142857143;0;0;0;0;0;0;0;0,285714286;0,428571429;0,714285714;0,285714286;0,428571429
11/09/21;0,792823779;0,80675626;278;3;297;161;17;3902;10,71428571;17,71428571;21,71428571;29,28571429;31,14285714;31,28571429;25;20,85714286;11,85714286;6,714285714;2,857142857;0;0;0;0,142857143;0,428571429;0,857142857;2,142857143;3,142857143;1,142857143;1,142857143;0,285714286;0;0;0;0;0;0,142857143;0,285714286;0,571428571;0,428571429;0,142857143;0;0;0;0;0;0;0;0,428571429;0,428571429;0,714285714;0,428571429;0,285714286
